arch,t,n_mc,n_valid,p_invalid,p_err<0.1deg,p_err<0.1deg_lo,p_err<0.1deg_hi,p_err<1.0deg,p_err<1.0deg_lo,p_err<1.0deg_hi,p_err<5.0deg,p_err<5.0deg_lo,p_err<5.0deg_hi,median_err_deg,iqr_err_deg,mean_err_deg,p95_err_deg,p_catastrophic
M5_quasars_50,1000000.0,2000,2000,0.0,0.976,0.9683245276915415,0.9818504432967055,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.015939843241362148,0.013237388460892428,0.02097191115049391,0.0422124144726864,0.0
M5_quasars_50,10000000.0,2000,2000,0.0,0.2255,0.20772080006901067,0.24433165888839714,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.16078264587941749,0.12643253246329839,0.17394165304325696,0.34116778400756526,0.0
M5_quasars_50,100000000.0,2000,2000,0.0,0.0,1.0842021724855044e-19,0.001917047281252934,0.043,0.03495107254461269,0.05280110867045247,0.654,0.6328748854977199,0.6745346639396542,4.065268876818349,2.9972651682656415,4.306544292016035,8.651798683697722,0.0
M6_galaxies_10,1000.0,2000,2000,0.0,0.988,0.9822061161295197,0.9919228457239773,0.9985,0.9955989674442294,0.9994897364163615,1.0,0.9980829527187469,0.9999999999999998,0.003763798913015,0.0028843486065407995,0.012112091714078291,0.008372633968249568,0.0
M6_galaxies_10,10000.0,2000,2000,0.0,0.989,0.9834005531702528,0.9927245745886817,0.9995,0.9971731374967338,0.9999117322692944,1.0,0.9980829527187469,0.9999999999999998,0.00381188587305825,0.0030186931549435257,0.009563957897636659,0.00878547213511424,0.0
M6_galaxies_10,100000.0,2000,2000,0.0,0.9855,0.9792532244366937,0.9898853226532097,0.9985,0.9955989674442294,0.9994897364163615,1.0,0.9980829527187469,0.9999999999999998,0.008158573199090049,0.0067643231937239,0.01664191575271311,0.019512424136355514,0.0
M6_galaxies_10,1000000.0,2000,2000,0.0,0.6965,0.6759891944640054,0.7162574059544621,0.997,0.9934700849260646,0.9986243700763698,0.9995,0.9971731374967338,0.9999117322692944,0.07645221024843171,0.06109667769006048,0.091865711296681,0.17125880546964847,0.0
M6_galaxies_10,10000000.0,2000,1999,0.0004999999999999449,0.012,0.008077154276022635,0.017793883870480226,0.5895,0.5677892685151356,0.6108675800215202,0.996,0.9921265357039621,0.9979717533930348,0.8644688088239046,0.7651017747181132,1.183677535466776,2.167143178705519,0.002
M6_galaxies_10,100000000.0,2000,775,0.6125,0.0,1.0842021724855044e-19,0.001917047281252934,0.002,0.0007780273070510575,0.005131351785076866,0.026,0.019882087677964753,0.033935273144663027,17.456807788906538,29.996358027583828,32.80345906685368,119.44388691021034,0.122
M6_galaxies_20,1000.0,2000,2000,0.0,0.9765,0.9688912783026569,0.9822817756383091,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0025975179544502998,0.0020239369355572754,0.010336170588861432,0.006562976433922211,0.0
M6_galaxies_20,10000.0,2000,2000,0.0,0.9795,0.9723087105210271,0.9848528411362514,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0025342822069694,0.0021279444618578754,0.00910834722472931,0.006301058022389654,0.0
M6_galaxies_20,100000.0,2000,2000,0.0,0.981,0.974029585433736,0.9861262150816985,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.00552795239881175,0.00465964714769125,0.011801802470287545,0.013012927316402322,0.0
M6_galaxies_20,1000000.0,2000,2000,0.0,0.903,0.8892461760423876,0.9152086838489225,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.05156455826591015,0.041463144210598976,0.05995496933700625,0.1191912264063591,0.0
M6_galaxies_20,10000000.0,2000,2000,0.0,0.018,0.01302999144428223,0.024818042134845595,0.837,0.8201687132797912,0.8525391968526441,1.0,0.9980829527187469,0.9999999999999998,0.6077549692995803,0.48444724470446465,0.6557995759111125,1.298564495131713,0.0
M6_galaxies_20,100000000.0,2000,1804,0.09799999999999998,0.0,1.0842021724855044e-19,0.001917047281252934,0.002,0.0007780273070510575,0.005131351785076866,0.073,0.06239935949340271,0.08523779888478729,15.512703172844752,18.93888852453971,29.232922574119293,116.47771940458516,0.2135
M6_galaxies_50,1000.0,2000,2000,0.0,0.981,0.974029585433736,0.9861262150816985,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0016068689145549999,0.001296367594374825,0.006416333917053176,0.023813707944970685,0.0
M6_galaxies_50,10000.0,2000,2000,0.0,0.975,0.9671932285868021,0.9809855764960074,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.00159440306749675,0.0013275166565900251,0.00747173258593483,0.039005733143192785,0.0
M6_galaxies_50,100000.0,2000,2000,0.0,0.978,0.9705962109134398,0.9835710918856821,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003611939205714,0.0028224065896354754,0.008546638939704827,0.028595001744941846,0.0
M6_galaxies_50,1000000.0,2000,2000,0.0,0.9645,0.95545893930598,0.971760123769736,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.032419493865886204,0.02635349065038115,0.038621911925413914,0.08173874558359555,0.0
M6_galaxies_50,10000000.0,2000,2000,0.0,0.0515,0.042644720050338814,0.062074871360945055,0.9935,0.9889104708274775,0.9961974035059259,1.0,0.9980829527187469,0.9999999999999998,0.3712527735198835,0.2827010064493302,0.394085934451909,0.781213742220451,0.0
M6_galaxies_50,100000000.0,2000,2000,0.0,0.0,1.0842021724855044e-19,0.001917047281252934,0.0075,0.004550377435809225,0.012337914136224913,0.1425,0.1278647408518039,0.15850594795429188,10.853952938456992,9.34813890113331,15.859412125851785,51.6059802192853,0.078
M7_hybrid_all,1000.0,2000,2000,0.0,0.9805,0.9734549739114068,0.9857027436513092,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.00440502701296465,0.003908733478171824,0.009411736058949221,0.012369468998557315,0.0
M7_hybrid_all,10000.0,2000,2000,0.0,0.946,0.9352121487009426,0.9550778451241797,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.03858266939707765,0.03460754512352597,0.04687733017325669,0.10248407812392482,0.0
M7_hybrid_all,100000.0,2000,2000,0.0,0.1515,0.13645572450384624,0.16788045745118702,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.21448210962931105,0.19607318763180448,0.24822111346007744,0.5457132402454149,0.0
M7_hybrid_all,1000000.0,2000,2000,0.0,0.2855,0.2661317454119759,0.3056906678716815,0.9945,0.9901779372483848,0.9969261029904561,1.0,0.9980829527187469,0.9999999999999998,0.201032983868843,0.2514168215723624,0.2419644712324615,0.6397501039536695,0.0
M7_hybrid_all,10000000.0,2000,2000,0.0,0.0435,0.03540128785854411,0.0533489763092398,0.964,0.9549055868457809,0.9713153932772162,1.0,0.9980829527187469,0.9999999999999998,0.4132748401999743,0.34351654726903136,0.45136904055634,0.9299505946190164,0.0
M7_hybrid_all,100000000.0,2000,1989,0.005499999999999949,0.0,1.0842021724855044e-19,0.001917047281252934,0.0115,0.007675227286212753,0.01719772790757136,0.2815,0.2622233645335828,0.30161438512832456,7.671795745643747,8.306529359741075,14.777671945090775,67.61366027492915,0.092
M7_hybrid_pq,1000.0,2000,2000,0.0,0.9835,0.9769190388862818,0.9882271763927466,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0030065387123153,0.0025199831108773498,0.00796888308205787,0.0070166732941850446,0.0
M7_hybrid_pq,10000.0,2000,2000,0.0,0.9825,0.9757598023331722,0.9873902470404188,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.01752900700599,0.014726745838637622,0.024224035298644968,0.043247383318195574,0.0
M7_hybrid_pq,100000.0,2000,2000,0.0,0.217,0.19948645190321157,0.23559859685797752,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.17265018566094675,0.1386854001904954,0.19060562085548233,0.3976672378495396,0.0
M7_hybrid_pq,1000000.0,2000,2000,0.0,0.056,0.04674833393876454,0.06695400404698805,0.7835,0.7649154586282094,0.8009975755633201,0.9985,0.9955989674442294,0.9994897364163615,0.5948391023612636,0.5930506749189854,0.7312031866654525,1.7804918188126273,0.0
M7_hybrid_pq,10000000.0,2000,2000,0.0,0.0405,0.03270494331440327,0.05005682313706816,0.954,0.9439163444279334,0.9623429766406889,0.9985,0.9955989674442294,0.9994897364163615,0.3982705023704012,0.32015038041835103,0.5084029051315007,0.9667532843000127,0.001
