n_tot,t,n_star,n_pulsar,n_quasar,n_galaxy,n_mc,n_valid,p_invalid,p_err<0.1deg,p_err<0.1deg_lo,p_err<0.1deg_hi,p_err<1.0deg,p_err<1.0deg_lo,p_err<1.0deg_hi,p_err<5.0deg,p_err<5.0deg_lo,p_err<5.0deg_hi,median_err_deg,iqr_err_deg,mean_err_deg,p95_err_deg,p_catastrophic
50,1000000.0,0,20,10,20,300,300,0.0,0.07,0.046236944827176336,0.10463601042593323,0.9933333333333333,0.9760224167496929,0.998169851642088,1.0,0.9873570287754538,0.9999999999999998,0.3146382679860744,0.29543013232507925,0.35165779579061945,0.7263116402287387,0.0
50,1000000.0,0,20,20,10,300,300,0.0,0.056666666666666664,0.03567747646328951,0.08886595802247463,0.9933333333333333,0.9760224167496929,0.998169851642088,1.0,0.9873570287754538,0.9999999999999998,0.346347791371721,0.2651350917864077,0.36978937046998483,0.7202388001777952,0.0
50,1000000.0,0,20,30,0,300,300,0.0,0.06,0.038286369524692054,0.09283944515290843,0.9866666666666667,0.9662244697474675,0.9948030382606411,1.0,0.9873570287754538,0.9999999999999998,0.3192088911551842,0.2908246098246502,0.35549068840374975,0.7610898479091865,0.0
50,1000000.0,0,30,0,20,300,300,0.0,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.88,0.8383421861729838,0.912049155696361,1.0,0.9873570287754538,0.9999999999999998,0.5559874071886384,0.4464404500919041,0.613629810546668,1.3146936233029456,0.0
50,1000000.0,0,30,10,10,300,300,0.0,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.8833333333333333,0.8420668566758442,0.9149068653853369,1.0,0.9873570287754538,0.9999999999999998,0.49988215249543133,0.4743653475997279,0.562450849081825,1.1703413062023995,0.0
50,1000000.0,0,30,20,0,300,300,0.0,0.056666666666666664,0.03567747646328951,0.08886595802247463,0.8966666666666666,0.8570598275670679,0.9262434152614588,1.0,0.9873570287754538,0.9999999999999998,0.5018201343159785,0.461405172728584,0.5573766166570285,1.117330557881894,0.0
50,1000000.0,0,40,0,10,300,300,0.0,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.4066666666666667,0.3526017598634212,0.46309159476516065,0.9833333333333333,0.9615846051669054,0.9928605226493666,1.148446790828718,0.915344631812709,1.3649431942636954,3.17476888887753,0.0
50,1000000.0,0,40,10,0,300,300,0.0,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.43333333333333335,0.3784513181454693,0.48990107801780347,0.9833333333333333,0.9615846051669054,0.9928605226493666,1.0667876134872643,0.917474160413658,1.3111666254184868,3.32268772125571,0.0
50,1000000.0,0,50,0,0,300,300,0.0,0.0,8.673617379884035e-19,0.012642971224546034,0.04666666666666667,0.027998933682334012,0.07679736022792105,0.7033333333333334,0.6493365822398648,0.7521886094621532,3.6406391598928356,2.9603581127231684,4.10066439741704,8.346933169088553,0.0
50,1000000.0,10,0,0,40,300,300,0.0,0.9433333333333334,0.9111340419775253,0.9643225235367106,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.03825616098312325,0.0292641367199247,0.0455142995887685,0.10248888888390033,0.0
50,1000000.0,10,0,10,30,300,300,0.0,0.9466666666666667,0.9151308582251686,0.9669080874809034,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.034190452572722796,0.02804071943635212,0.043426809631782914,0.10142973394496452,0.0
50,1000000.0,10,0,20,20,300,300,0.0,0.9533333333333334,0.923202639772079,0.9720010663176659,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.0286681653341773,0.023954417459154623,0.03791295122648888,0.08025984249613691,0.0
50,1000000.0,10,0,30,10,300,300,0.0,0.9766666666666667,0.9526280277317246,0.9886523397008747,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.0231234528436865,0.018971629971471747,0.028563994099205913,0.05721923074125458,0.0
50,1000000.0,10,0,40,0,300,300,0.0,0.97,0.9439774608583589,0.9841381461905676,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.0188210146705795,0.014697742467481602,0.024842126310623176,0.05071778722242465,0.0
50,1000000.0,10,10,0,30,300,300,0.0,0.17,0.13173009843992434,0.21661426256827604,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.212806454583578,0.19603308187627452,0.24451944108324927,0.5127654335092171,0.0
50,1000000.0,10,10,10,20,300,300,0.0,0.17,0.13173009843992434,0.21661426256827604,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.20932188499476106,0.19808687635114353,0.23986418092804285,0.5185791584837626,0.0
50,1000000.0,10,10,20,10,300,300,0.0,0.22,0.1768274459698328,0.27025261791591293,0.9966666666666667,0.9813633063054688,0.9994113422781488,1.0,0.9873570287754538,0.9999999999999998,0.20319113247052967,0.21517140877254864,0.23314091778248458,0.5237326599861392,0.0
50,1000000.0,10,10,30,0,300,300,0.0,0.19333333333333333,0.15263726685545376,0.2417837554956011,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.2139011794299703,0.20565460046910716,0.242670478047126,0.5391592984361058,0.0
50,1000000.0,10,20,0,20,300,300,0.0,0.04666666666666667,0.027998933682334012,0.07679736022792105,0.94,0.9071605548470915,0.9617136304753079,1.0,0.9873570287754538,0.9999999999999998,0.466783282755432,0.36320359959226656,0.49568631082605386,1.0080395799546573,0.0
50,1000000.0,10,20,10,10,300,300,0.0,0.03,0.01586185380943231,0.05602253914164096,0.92,0.8837267595665261,0.9456531446048553,1.0,0.9873570287754538,0.9999999999999998,0.5057553895364824,0.3672951707868638,0.5295682037191644,1.0548784497603014,0.0
50,1000000.0,10,20,20,0,300,300,0.0,0.043333333333333335,0.025496448084407246,0.07271746563401146,0.9433333333333334,0.9111340419775253,0.9643225235367106,1.0,0.9873570287754538,0.9999999999999998,0.4445219540255466,0.36342923949486294,0.4919187940582066,1.044721893931788,0.0
50,1000000.0,10,30,0,10,300,300,0.0,0.0,8.673617379884035e-19,0.012642971224546034,0.5366666666666666,0.4801320652390865,0.5922741168711132,0.9866666666666667,0.9662244697474675,0.9948030382606411,0.9140485703459196,0.8471247636988413,1.194391770623633,3.081254677571024,0.0
50,1000000.0,10,30,10,0,300,300,0.0,0.016666666666666666,0.00713947735063333,0.0384153948330945,0.5533333333333333,0.496755238029873,0.6085628450395089,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9243258611310492,0.825509938646703,1.0756487859526895,2.4785002282084787,0.0
50,1000000.0,10,40,0,0,300,300,0.0,0.0,8.673617379884035e-19,0.012642971224546034,0.016666666666666666,0.00713947735063333,0.0384153948330945,0.62,0.5638844388564824,0.6730812480496265,4.334265108072611,2.8225736388432248,4.738748155417405,9.129354716438176,0.0
50,1000000.0,20,0,0,30,300,300,0.0,0.9133333333333333,0.8760440413057516,0.9401711024819569,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.0418082181766303,0.036532897829388775,0.05319164006614071,0.12560951139973708,0.0
50,1000000.0,20,0,10,20,300,300,0.0,0.9166666666666666,0.8798783980359391,0.9429191259436057,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.03688802199714805,0.029048649096261724,0.05433807930399459,0.17289483418327758,0.0
50,1000000.0,20,0,20,10,300,300,0.0,0.93,0.8953639895740667,0.9537630551728237,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.0306751104067993,0.027694125761227876,0.04355908300249863,0.1530606069392985,0.0
50,1000000.0,20,0,30,0,300,300,0.0,0.92,0.8837267595665261,0.9456531446048553,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.0239146805940087,0.019728824872821352,0.03864627615388604,0.14249756917065134,0.0
50,1000000.0,20,10,0,20,300,300,0.0,0.11666666666666667,0.08509313461466292,0.15793314332415567,0.98,0.9570603791821394,0.9908023684422963,1.0,0.9873570287754538,0.9999999999999998,0.3319897420016952,0.3349058757147687,0.36434240948010305,0.733629234646605,0.0
50,1000000.0,20,10,10,10,300,300,0.0,0.11333333333333333,0.082244501875291,0.15419939587169124,0.99,0.9710165066376601,0.9965933815622847,1.0,0.9873570287754538,0.9999999999999998,0.31108973124673267,0.2963377196168451,0.34910268043195125,0.7708007178892201,0.0
50,1000000.0,20,10,20,0,300,300,0.0,0.10333333333333333,0.07375658473854114,0.142940172432932,0.9933333333333333,0.9760224167496929,0.998169851642088,1.0,0.9873570287754538,0.9999999999999998,0.30479663794146983,0.2858626991224621,0.34387275407593176,0.7438908528798749,0.0
50,1000000.0,20,20,0,10,300,300,0.0,0.013333333333333334,0.005196961739358857,0.03377553025253262,0.6066666666666667,0.5503752712846574,0.6602608948541061,0.99,0.9710165066376601,0.9965933815622847,0.8131024092683486,0.832225955505499,1.0919099926582851,3.0500728024842565,0.0
50,1000000.0,20,20,10,0,300,300,0.0,0.01,0.003406618437715286,0.02898349336233983,0.6466666666666666,0.5910330291100347,0.698591699330765,0.99,0.9710165066376601,0.9965933815622847,0.7876160173120441,0.6626004752792809,1.0096698491678182,2.2656672403117155,0.0
50,1000000.0,20,30,0,0,300,300,0.0,0.0,8.673617379884035e-19,0.012642971224546034,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.5533333333333333,0.496755238029873,0.6085628450395089,4.6546345097389175,3.286793151286271,4.990266121390308,9.56622183351611,0.0
50,1000000.0,30,0,0,20,300,300,0.0,0.8166666666666667,0.7689713823226987,0.8563547359017554,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.060552867273425,0.05099500414922424,0.08359940388967621,0.28143669770391905,0.0
50,1000000.0,30,0,10,10,300,300,0.0,0.8566666666666667,0.8124994228503402,0.8918152576761502,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.04257088220584105,0.040848757533890195,0.06827800637239902,0.239437873392096,0.0
50,1000000.0,30,0,20,0,300,300,0.0,0.9166666666666666,0.8798783980359391,0.9429191259436057,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.0279413965890195,0.024728877690175104,0.05026377283509979,0.2130890266991388,0.0
50,1000000.0,30,10,0,10,300,300,0.0,0.05,0.03053164062934728,0.08084703347274415,0.76,0.7085788119154636,0.8048468430477725,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.6433296294945464,0.6644163778069074,0.7604509338150355,1.8969454975341682,0.0
50,1000000.0,30,10,10,0,300,300,0.0,0.06666666666666667,0.043567515545158274,0.10072305951611496,0.77,0.7191446136117753,0.8140281819269698,0.9933333333333333,0.9760224167496929,0.998169851642088,0.5468649456638435,0.6305996611666067,0.7539195033998279,1.8809172081261254,0.0
50,1000000.0,30,20,0,0,300,300,0.0,0.0,8.673617379884035e-19,0.012642971224546034,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.42,0.3655060253806384,0.4765168500152888,5.589893680072925,4.00026696267823,7.7355854655207805,12.60961239529788,0.023333333333333334
50,1000000.0,40,0,0,10,300,300,0.0,0.5933333333333334,0.5369084052348393,0.6473982401365789,0.9833333333333333,0.9615846051669054,0.9928605226493666,1.0,0.9873570287754538,0.9999999999999998,0.0840460235599548,0.07784741753187197,0.1559929152295669,0.6666835332423722,0.0
50,1000000.0,40,0,10,0,300,300,0.0,0.8133333333333334,0.7653812201652491,0.8533625178673686,0.9866666666666667,0.9662244697474675,0.9948030382606411,1.0,0.9873570287754538,0.9999999999999998,0.0505906389173987,0.046270465015840055,0.11968556397568719,0.5134365719945714,0.0
50,1000000.0,40,10,0,0,300,297,0.010000000000000009,0.0,8.673617379884035e-19,0.012642971224546034,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.29333333333333333,0.24468634082804494,0.34720608727810065,7.688653187185762,8.874004547327502,15.855745179129178,73.20847576940574,0.12
50,1000000.0,50,0,0,0,300,14,0.9533333333333334,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,31.89709076666973,17.5464664931288,41.758448470285884,115.90481093491455,0.02666666666666667
50,10000000.0,0,0,0,50,300,300,0.0,0.06,0.038286369524692054,0.09283944515290843,0.9966666666666667,0.9813633063054688,0.9994113422781488,1.0,0.9873570287754538,0.9999999999999998,0.38551219531873304,0.32480993890433296,0.41350426655380007,0.8760789545137018,0.0
50,10000000.0,0,0,10,40,300,300,0.0,0.05333333333333334,0.03309191251909646,0.08486914177483133,0.9966666666666667,0.9813633063054688,0.9994113422781488,1.0,0.9873570287754538,0.9999999999999998,0.3322868450062454,0.2592867759174859,0.34667227361747793,0.6689674823853808,0.0
50,10000000.0,0,0,20,30,300,300,0.0,0.1,0.07094791459501532,0.1391664623846215,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.2894227177888036,0.23116025918696537,0.3066429109284258,0.6051648485518576,0.0
50,10000000.0,0,0,30,20,300,300,0.0,0.13333333333333333,0.09946641683411198,0.1764717620638884,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.24333743909772826,0.20530981435799442,0.26134482547258686,0.5074085726734071,0.0
50,10000000.0,0,0,40,10,300,300,0.0,0.13,0.09657536941275233,0.17278042929341172,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.2008291637351868,0.14155726161862656,0.21041505676603356,0.4193846218843787,0.0
50,10000000.0,0,0,50,0,300,300,0.0,0.2733333333333333,0.22600557283569578,0.3263925741194317,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.1479683822969266,0.13365073366918412,0.16935379945882434,0.35125590332176043,0.0
50,10000000.0,0,10,0,40,300,300,0.0,0.04666666666666667,0.027998933682334012,0.07679736022792105,0.9733333333333334,0.9482710570494102,0.9864269301913529,1.0,0.9873570287754538,0.9999999999999998,0.4080052147420129,0.3304871206982027,0.4486420990817148,0.9145934003887034,0.0
50,10000000.0,0,10,10,30,300,300,0.0,0.043333333333333335,0.025496448084407246,0.07271746563401146,0.9966666666666667,0.9813633063054688,0.9994113422781488,1.0,0.9873570287754538,0.9999999999999998,0.35433848485069097,0.2746103291212201,0.3862720472539515,0.754600014537911,0.0
50,10000000.0,0,10,20,20,300,300,0.0,0.08,0.054346855395144764,0.11627324043347391,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.2980404593361615,0.2385361509623204,0.32171977165831206,0.6344757661466769,0.0
50,10000000.0,0,10,30,10,300,300,0.0,0.10333333333333333,0.07375658473854114,0.142940172432932,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.24572917988318294,0.19926319001254625,0.2623047350321856,0.5113433220469993,0.0
50,10000000.0,0,10,40,0,300,300,0.0,0.21,0.1677218007333024,0.25961112257693425,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.1724961292369951,0.13775465703888506,0.18589901020721994,0.3852306699473585,0.0
50,10000000.0,0,20,0,30,300,300,0.0,0.013333333333333334,0.005196961739358857,0.03377553025253262,0.93,0.8953639895740667,0.9537630551728237,1.0,0.9873570287754538,0.9999999999999998,0.5144716226531962,0.4061336980020005,0.5327202673043411,1.051435625517317,0.0
50,10000000.0,0,20,10,20,300,300,0.0,0.07666666666666666,0.051627611786607464,0.1124101038501748,0.9933333333333333,0.9760224167496929,0.998169851642088,1.0,0.9873570287754538,0.9999999999999998,0.3972490411685224,0.28365927880171127,0.4056828821722993,0.8032020714520703,0.0
50,10000000.0,0,20,20,10,300,300,0.0,0.07,0.046236944827176336,0.10463601042593323,0.9933333333333333,0.9760224167496929,0.998169851642088,1.0,0.9873570287754538,0.9999999999999998,0.300650684384521,0.22425310706806373,0.3402561593300035,0.6990210602595425,0.0
50,10000000.0,0,20,30,0,300,300,0.0,0.16,0.1228535455840995,0.20574367484859174,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.20975767800732326,0.16690957398761094,0.23553385683184833,0.4687449866722533,0.0
50,10000000.0,0,30,0,20,300,300,0.0,0.02,0.009197631557703617,0.042939620817860576,0.7966666666666666,0.7475056887150938,0.8383261483583421,1.0,0.9873570287754538,0.9999999999999998,0.5874324680923714,0.511382680874716,0.66790015434622,1.3777064192627182,0.0
50,10000000.0,0,30,10,10,300,300,0.0,0.05,0.03053164062934728,0.08084703347274415,0.98,0.9570603791821394,0.9908023684422963,1.0,0.9873570287754538,0.9999999999999998,0.4022551900936475,0.34692813161381686,0.44638148302863473,0.8405781552405341,0.0
50,10000000.0,0,30,20,0,300,300,0.0,0.08,0.054346855395144764,0.11627324043347391,0.9966666666666667,0.9813633063054688,0.9994113422781488,1.0,0.9873570287754538,0.9999999999999998,0.2558516455986247,0.2240277745349472,0.28636087693757545,0.5755863052428756,0.0
50,10000000.0,0,40,0,10,300,300,0.0,0.01,0.003406618437715286,0.02898349336233983,0.6033333333333334,0.5470046178899679,0.6570491680569592,0.99,0.9710165066376601,0.9965933815622847,0.8559145084308817,0.836454934215674,1.9696082789289122,2.05027188210031,0.01
50,10000000.0,0,40,10,0,300,300,0.0,0.05333333333333334,0.03309191251909646,0.08486914177483133,0.9466666666666667,0.9151308582251686,0.9669080874809034,0.9933333333333333,0.9760224167496929,0.998169851642088,0.3973132681669528,0.33206843477748266,1.1291575217829286,1.0029524658207574,0.006666666666666667
50,10000000.0,0,50,0,0,300,16,0.9466666666666667,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,71.10100274366718,43.12178617584294,77.22717605780865,146.74445216390023,0.05333333333333334
50,10000000.0,10,0,0,40,300,300,0.0,0.04666666666666667,0.027998933682334012,0.07679736022792105,0.98,0.9570603791821394,0.9908023684422963,1.0,0.9873570287754538,0.9999999999999998,0.4257381660305781,0.33344751807901873,0.4388249107472666,0.8369835341133764,0.0
50,10000000.0,10,0,10,30,300,300,0.0,0.056666666666666664,0.03567747646328951,0.08886595802247463,0.9866666666666667,0.9662244697474675,0.9948030382606411,1.0,0.9873570287754538,0.9999999999999998,0.3462835333544778,0.2725669190635487,0.37617116561647856,0.7479686804669154,0.0
50,10000000.0,10,0,20,20,300,300,0.0,0.09333333333333334,0.06536421957889091,0.1315853970170732,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.27967725669224297,0.21858130202549106,0.30351448186101226,0.6193715959303984,0.0
50,10000000.0,10,0,30,10,300,300,0.0,0.13,0.09657536941275233,0.17278042929341172,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.24340933189984948,0.2028579106865026,0.2595525109348649,0.5078617141194016,0.0
50,10000000.0,10,0,40,0,300,300,0.0,0.24666666666666667,0.20129380271657715,0.2984453027038595,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.17987911480446617,0.14886711258758942,0.18322687327568138,0.3514626304167917,0.0
50,10000000.0,10,10,0,30,300,300,0.0,0.03666666666666667,0.02059530516285303,0.06445384817189295,0.94,0.9071605548470915,0.9617136304753079,1.0,0.9873570287754538,0.9999999999999998,0.47858587612266407,0.3925082605962601,0.5161084603529668,1.028485530904148,0.0
50,10000000.0,10,10,10,20,300,300,0.0,0.04666666666666667,0.027998933682334012,0.07679736022792105,0.99,0.9710165066376601,0.9965933815622847,1.0,0.9873570287754538,0.9999999999999998,0.41090499729397634,0.26598143615225345,0.42073126292667007,0.7981131986361595,0.0
50,10000000.0,10,10,20,10,300,300,0.0,0.09666666666666666,0.06815029481828931,0.13538170196951116,0.9966666666666667,0.9813633063054688,0.9994113422781488,1.0,0.9873570287754538,0.9999999999999998,0.27303689281652965,0.2118037720470322,0.30009147508032724,0.6331086732868737,0.0
50,10000000.0,10,10,30,0,300,300,0.0,0.15333333333333332,0.11696640299091687,0.19846605705810166,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.21365831484831077,0.14897674868360977,0.22666389323214844,0.4712126280635871,0.0
50,10000000.0,10,20,0,20,300,300,0.0,0.02,0.009197631557703617,0.042939620817860576,0.7966666666666666,0.7475056887150938,0.8383261483583421,1.0,0.9873570287754538,0.9999999999999998,0.6133272176517237,0.5322007675573527,0.6809518308352711,1.4201220675025394,0.0
50,10000000.0,10,20,10,10,300,300,0.0,0.04666666666666667,0.027998933682334012,0.07679736022792105,0.9766666666666667,0.9526280277317246,0.9886523397008747,1.0,0.9873570287754538,0.9999999999999998,0.41507612761514173,0.2992211697298897,0.4499182935050035,0.8632698895787413,0.0
50,10000000.0,10,20,20,0,300,300,0.0,0.11333333333333333,0.082244501875291,0.15419939587169124,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.25516223962743545,0.2151966777026292,0.2809636672853601,0.5988682052676328,0.0
50,10000000.0,10,30,0,10,300,300,0.0,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.56,0.503422038437878,0.6150608050151765,0.9833333333333333,0.9615846051669054,0.9928605226493666,0.9051375550713978,0.7568777412170451,2.11022910335561,2.285049575747811,0.016666666666666666
50,10000000.0,10,30,10,0,300,300,0.0,0.05333333333333334,0.03309191251909646,0.08486914177483133,0.9433333333333334,0.9111340419775253,0.9643225235367106,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.3901349141108546,0.3155838856708653,0.7572963239111332,1.0324139624957787,0.0033333333333333335
50,10000000.0,10,40,0,0,300,9,0.97,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,76.04788890051998,45.948814709644076,65.7878564537466,109.10438952587815,0.023333333333333334
50,10000000.0,20,0,0,30,300,300,0.0,0.043333333333333335,0.025496448084407246,0.07271746563401146,0.94,0.9071605548470915,0.9617136304753079,1.0,0.9873570287754538,0.9999999999999998,0.46647108781072977,0.3442466388320521,0.49787570809836107,1.019043240065564,0.0
50,10000000.0,20,0,10,20,300,300,0.0,0.04666666666666667,0.027998933682334012,0.07679736022792105,0.9766666666666667,0.9526280277317246,0.9886523397008747,1.0,0.9873570287754538,0.9999999999999998,0.3771264976544793,0.28002723055943085,0.396366103988001,0.8057461803196322,0.0
50,10000000.0,20,0,20,10,300,300,0.0,0.07,0.046236944827176336,0.10463601042593323,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.30714460213121897,0.2561384551591198,0.3224179197792613,0.6217321916854854,0.0
50,10000000.0,20,0,30,0,300,300,0.0,0.16,0.1228535455840995,0.20574367484859174,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.20094483500526283,0.18352599752366097,0.2253731886755531,0.4492895076600476,0.0
50,10000000.0,20,10,0,20,300,300,0.0,0.013333333333333334,0.005196961739358857,0.03377553025253262,0.8633333333333333,0.8198445870022494,0.8976348539079136,1.0,0.9873570287754538,0.9999999999999998,0.6036934277960757,0.44010369769101715,0.6515462388600186,1.2536725275094336,0.0
50,10000000.0,20,10,10,10,300,300,0.0,0.06,0.038286369524692054,0.09283944515290843,0.9666666666666667,0.9397381741959452,0.9817950526611452,1.0,0.9873570287754538,0.9999999999999998,0.40658859290423566,0.34127394186992477,0.4573540706304447,0.9587875648430565,0.0
50,10000000.0,20,10,20,0,300,300,0.0,0.06,0.038286369524692054,0.09283944515290843,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,0.26974848065861995,0.1953690402331158,0.291085591377092,0.587497584561513,0.0
50,10000000.0,20,20,0,10,300,300,0.0,0.0,8.673617379884035e-19,0.012642971224546034,0.6266666666666667,0.5706551328853308,0.6794753144044509,0.99,0.9710165066376601,0.9965933815622847,0.8476087660080878,0.6572819298214174,1.8320721037946115,1.8712852766435342,0.01
50,10000000.0,20,20,10,0,300,300,0.0,0.04,0.023027321487942308,0.06860421203864003,0.97,0.9439774608583589,0.9841381461905676,1.0,0.9873570287754538,0.9999999999999998,0.3907476794782606,0.30528855756113576,0.4403661288517704,0.9059714858815757,0.0
50,10000000.0,20,30,0,0,300,5,0.9833333333333333,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,62.31634687189855,43.31666753402246,69.93756527883562,101.4953856779048,0.016666666666666666
50,10000000.0,30,0,0,20,300,300,0.0,0.02,0.009197631557703617,0.042939620817860576,0.87,0.8272195707065882,0.9034246305872476,1.0,0.9873570287754538,0.9999999999999998,0.5626411566864414,0.46369931168068224,0.6205175365429626,1.3313776183349035,0.0
50,10000000.0,30,0,10,10,300,300,0.0,0.07333333333333333,0.04892399383922859,0.10853134160571733,0.97,0.9439774608583589,0.9841381461905676,1.0,0.9873570287754538,0.9999999999999998,0.3949005538888861,0.3600408831238864,0.4430845404077164,0.9101328931842552,0.0
50,10000000.0,30,0,20,0,300,300,0.0,0.11333333333333333,0.082244501875291,0.15419939587169124,0.9966666666666667,0.9813633063054688,0.9994113422781488,1.0,0.9873570287754538,0.9999999999999998,0.251118041263531,0.1947020667465027,0.27476620967437243,0.5377047259126846,0.0
50,10000000.0,30,10,0,10,300,300,0.0,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.5833333333333334,0.5268355964602695,0.6377239083356395,0.9733333333333334,0.9482710570494102,0.9864269301913529,0.8728495642329211,0.8051864675543473,2.9227303703217293,2.5761184564778947,0.023333333333333334
50,10000000.0,30,10,10,0,300,300,0.0,0.04,0.023027321487942308,0.06860421203864003,0.9466666666666667,0.9151308582251686,0.9669080874809034,1.0,0.9873570287754538,0.9999999999999998,0.39561085943843344,0.3476786380402973,0.4656595211895192,1.0075597696457415,0.0
50,10000000.0,30,20,0,0,300,3,0.99,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,35.594780732800146,42.26299949132427,61.09357985704819,108.05485909272686,0.01
50,10000000.0,40,0,0,10,300,299,0.0033333333333332993,0.016666666666666666,0.00713947735063333,0.0384153948330945,0.57,0.513441160762328,0.6247888232662354,0.9766666666666667,0.9526280277317246,0.9886523397008747,0.8855152116806206,0.7892737298263006,2.0792874873108476,2.662968015482991,0.016666666666666666
50,10000000.0,40,0,10,0,300,300,0.0,0.03,0.01586185380943231,0.05602253914164096,0.9533333333333334,0.923202639772079,0.9720010663176659,1.0,0.9873570287754538,0.9999999999999998,0.39291070804178696,0.3219707561807199,0.45259799581194005,0.9657368805225978,0.0
50,10000000.0,40,10,0,0,300,0,1.0,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,,,,,1.0
50,10000000.0,50,0,0,0,300,0,1.0,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,,,,,1.0
50,100000000.0,0,0,0,50,300,300,0.0,0.0,8.673617379884035e-19,0.012642971224546034,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.15,0.11403246871185316,0.194817611145329,10.73374986888031,9.229333563242431,16.851063405841828,70.2156479595595,0.09
