source_id,source_class,ra_deg,dec_deg,distance_optional,proper_motion_ra_optional,proper_motion_dec_optional,radial_velocity_optional,metadata_json_optional
5958043164999014400,star,266.8961644868148,-40.127021345862346,705.3436096764611,0.0046879986091249,-5.396295236578201,,"{""phot_g_mean_mag"": 2.8666828}"
2199493438511811712,star,332.7137697826255,58.20128527773775,303.28783186890564,13.358975544208866,5.274814743911376,,"{""phot_g_mean_mag"": 2.8701382}"
583588100209595776,star,133.84799100696154,5.945628593892272,46.9191196328325,-101.03709490331455,14.261244607726608,,"{""phot_g_mean_mag"": 2.8702028}"
5253347574087339776,star,154.27049434677835,-61.3322788093693,232.30718156721687,-25.58749609356004,5.812252489542484,,"{""phot_g_mean_mag"": 2.8710227}"
2858629802998456576,star,9.832595312681915,30.86050281776377,31.672141409748026,176.85629399879502,-108.17132628918507,,"{""phot_g_mean_mag"": 2.8720777}"
6235406071207202688,star,239.7129047279004,-26.114226866466357,103.37739521911134,-12.39941652411019,-26.21019748451426,,"{""phot_g_mean_mag"": 2.8735147}"
5538814190283894656,star,116.31367447237092,-37.96856044058731,339.4473542183976,-10.53964687988868,5.584357504332386,,"{""phot_g_mean_mag"": 2.875049}"
5949437149987478016,star,262.9601503332293,-49.87644249970017,,,,,"{""phot_g_mean_mag"": 2.8780158}"
4444057469252265984,star,254.41575470820635,9.374984808370574,26.945095675953613,-292.6379345363424,-9.948193103141085,,"{""phot_g_mean_mag"": 2.8820894}"
5823248090239625088,star,229.72661750917956,-68.67968528286241,58.20422290595893,-65.81561640185238,-31.186621115818014,,"{""phot_g_mean_mag"": 2.882312}"
66714384142368256,star,56.87125084725649,24.10493447522506,,,,,"{""phot_g_mean_mag"": 2.896132}"
229898024422755840,star,59.4635951705249,40.0100950978535,187.56024841610653,16.84503530613945,-23.553843136836534,,"{""phot_g_mean_mag"": 2.904279}"
1517698716348324992,star,194.0056156711975,38.31862104268021,30.55979014394303,-233.7755313345049,55.034770927991445,,"{""phot_g_mean_mag"": 2.9043932}"
3402918982515591168,star,84.41119325636477,21.14245103416954,,,,,"{""phot_g_mean_mag"": 2.9119813}"
2079784488001577600,star,296.2439176177008,45.13102484391075,47.287110989502075,41.87016581274261,47.297743168717744,,"{""phot_g_mean_mag"": 2.9163165}"
6048602103663486592,star,245.2970859432392,-25.59288089269204,,,,,"{""phot_g_mean_mag"": 2.920874}"
2093931938472201600,star,283.62614120001314,36.89862858866195,236.11709195546626,-6.5978879360707055,1.952784022334057,,"{""phot_g_mean_mag"": 2.922179}"
892348694913501952,star,113.64979381874495,31.88850351976742,,,,,"{""phot_g_mean_mag"": 2.9247973}"
5249119024128109952,star,146.77535748906328,-65.07197322907481,267.57255998777174,-13.011526727880746,7.637888627323537,,"{""phot_g_mean_mag"": 2.9269278}"
2281778105594488192,star,354.83578083298244,77.63312481414683,13.789928512401419,-64.86017762406422,171.15860250258777,,"{""phot_g_mean_mag"": 2.9429574}"
6270558110774003968,star,211.59312413128,-26.68298802578797,32.374076839884296,43.38128373019896,-140.95130845178275,,"{""phot_g_mean_mag"": 2.948431}"
3520586071217872896,star,187.46509027380264,-16.51605134463174,26.27431629674557,-209.27622914351525,-139.1843207728625,,"{""phot_g_mean_mag"": 2.9649055}"
