source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag
6309703507861332736,222.7191482591402,-16.042081011481653,,,,,2.7223556
1381119031215320576,247.16079375745315,41.881650687920455,8.486623721850398,28.560299773638302,-6.402429210261193,,2.7236698
4049975081571729920,271.45176593069976,-30.424938157908525,32.26965661295192,-48.83893212325556,-204.8603974676837,,2.7243106
1887953690728237568,340.7506395031158,30.221130397877182,16.630835440035625,19.957041650494183,-18.971073148866992,,2.7250793
2680356911816018048,331.44606406642515,-0.31989739999996836,4.94514532586508,18.590442703968645,-10.450029478158003,,2.727835
5239828735016184448,160.7389810431919,-64.39440583205966,7.6371045121724,-16.540817133170155,10.00229546039697,,2.7347076
3557567320183657472,162.40663105834716,-16.19275976302023,23.794020354103314,92.91161788227743,199.64220188539963,,2.7356641
3017190546641718144,83.85826322361507,-5.909896048091421,1.9968658285610956,-2.81577187123059,-1.69303154943788,,2.7408419
5698015743046182272,121.8856299797689,-24.304115553778075,51.39988628348321,-82.88573139167518,46.92999524626171,,2.7505891
4935615308047192576,22.091261274313453,-43.31915413670581,13.361166787925637,-17.71983638719699,-206.864433716605,,2.7603414
5610441600394646016,105.42975475577698,-27.934808608833123,2.508532778196012,-5.714240728055614,4.889613109119441,,2.7605493
1312665361414730624,250.31915796740566,31.604519240231134,,,,,2.7632272
4136366183978856960,257.5946814508237,-15.72447861063109,,,,,2.7693226
6071060144089351808,183.7860104400386,-58.748974282250245,7.168087771989562,-36.95082953617367,-11.296130411853484,,2.7730124
6194563955869054848,199.7307355656656,-23.171710892760082,25.52860508281361,67.9557138676889,-44.29923851288874,,2.776534
3211922645854328832,76.9620005509911,-5.086810304091459,36.24560427650994,-88.48137357389295,-70.49687410279232,,2.7777147
6165699748417797504,200.1473375344814,-36.712670004585064,,,,,2.7811801
641662895638787584,146.46258258682883,23.7742057827888,14.33944287393727,-46.15399801533371,-10.798759173770152,,2.7839565
5826168461855385472,238.7838064740902,-63.43251144584002,80.48541193436336,-187.36581928502997,-401.1911000240785,,2.784391
6044420729667868928,248.97058883392532,-28.216118043025787,,,,,2.8028276
4082115215112774272,287.440967928891,-21.02377872569698,6.241001258151316,-1.3525284261882966,-36.816792173281,,2.803014
2887731882922767744,87.74026611929386,-35.76651139745324,36.90381517096654,54.45215030399028,404.6004282430017,,2.8041787
4713424658275847168,29.694939353364006,-61.56973866594546,,,,,2.8074205
2255173119658513408,288.13986191145926,67.66194921202765,33.34994526763806,94.59853339300898,92.37402429966892,,2.8079169
168726523212358272,58.53304404662457,31.88359461391294,3.855550617532855,7.27424808859301,-9.14135670813523,,2.8219895
6838311796136238976,326.76139246141946,-16.128607188133948,85.94055985093036,259.7074391661449,-296.72127999345474,,2.836813
1824534959611831680,296.84697410021977,18.53431498544213,5.967380825829624,7.276983030772307,0.3182083939340873,,2.8368227
6875990375999580544,305.2529803545091,-14.781406001156812,8.396575006308046,44.133447193153046,0.3602279482402574,,2.8368742
205499655242974464,75.49223197537926,43.823296688371194,0.9878818319946335,0.8829651653173848,-3.06482445317715,,2.847648
6674382927491854848,309.3921343889334,-47.2912080024033,32.898854474949125,50.921628478362564,66.02564942441289,,2.8521497
2769202742740232960,3.3089703843753013,15.183550741446307,6.947422027434692,0.4915025684300727,-10.72983322504956,,2.8534293
3143264535611892096,111.78744022702931,8.289146534444166,,,,,2.856039
1823067317695766784,299.6895907690142,19.4922471120651,11.337545204585858,65.00494835300688,22.72079936785127,,2.8593628
2610370969483589888,343.1537089468947,-7.579451402482835,8.936000082367386,14.964393803765283,32.74227724801962,,2.8595295
4039970797062166400,267.4647360322948,-37.0432231563698,24.73401438925934,41.7174587158551,11.974986141863557,,2.860071
5958043164999014400,266.8961644868148,-40.127021345862346,1.4177487203133474,0.004687998609124916,-5.396295236578201,,2.8666828
2199493438511811712,332.7137697826255,58.20128527773775,3.2971978923053005,13.358975544208866,5.274814743911376,,2.8701382
583588100209595776,133.84799100696154,5.9456285938922715,21.313272879490093,-101.03709490331457,14.261244607726608,,2.8702028
5253347574087339776,154.27049434677835,-61.3322788093693,4.304645225574549,-25.587496093560038,5.812252489542484,,2.8710227
2858629802998456576,9.832595312681915,30.86050281776377,31.573488734557774,176.85629399879502,-108.17132628918509,,2.8720777
6235406071207202688,239.71290472790042,-26.114226866466353,9.673294610301134,-12.39941652411019,-26.21019748451426,,2.8735147
5538814190283894656,116.31367447237092,-37.96856044058731,2.9459649267338475,-10.539646879888679,5.584357504332386,,2.875049
5949437149987478016,262.9601503332293,-49.87644249970017,,,,,2.8780158
4444057469252265984,254.41575470820635,9.374984808370574,37.112505074250734,-292.63793453634236,-9.948193103141083,,2.8820894
5823248090239625088,229.72661750917953,-68.67968528286241,17.18088396465165,-65.81561640185238,-31.186621115818014,,2.882312
66714384142368256,56.87125084725649,24.10493447522506,,,,,2.896132
229898024422755840,59.463595170524904,40.0100950978535,5.331620151096612,16.84503530613945,-23.553843136836534,,2.904279
1517698716348324992,194.0056156711975,38.31862104268021,32.722737796620656,-233.7755313345049,55.034770927991445,,2.9043932
3402918982515591168,84.41119325636477,21.14245103416954,,,,,2.9119813
2079784488001577600,296.2439176177008,45.13102484391075,21.14741161121059,41.87016581274261,47.297743168717744,,2.9163165
6048602103663486592,245.29708594323918,-25.59288089269204,,,,,2.920874
2093931938472201600,283.62614120001314,36.89862858866195,4.235186837675473,-6.5978879360707055,1.9527840223340567,,2.922179
892348694913501952,113.64979381874497,31.88850351976742,,,,,2.9247973
5249119024128109952,146.77535748906328,-65.07197322907481,3.7373040047368864,-13.011526727880746,7.637888627323537,,2.9269278
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,-64.86017762406422,171.15860250258777,,2.9429574
6270558110774003968,211.59312413128,-26.682988025787974,30.8889116729351,43.38128373019896,-140.95130845178275,,2.948431
3520586071217872896,187.46509027380262,-16.51605134463174,38.05998179765627,-209.27622914351525,-139.1843207728625,,2.9649055
6007749027577770496,230.4510369940133,-36.261754340239875,11.661557593684153,-91.2551568138423,-85.73567412146342,,2.965608
6762701233364896000,286.734746992432,-27.67154143141872,28.319548249048147,-53.00095904927703,-253.30363661316218,,2.9668314
1614731957531452544,231.23232031030997,58.966142735645974,32.52388531619131,-8.182586516680766,17.296024945644415,,2.9729202
4356298849169862784,244.58075014832895,-4.692331985478922,30.513634597436656,83.9156476548227,40.76265765863977,,2.977211
6520955322608285824,337.43921411918564,-43.74920644105509,9.155560774760122,-14.736912903642546,2.7981787629368218,,2.9805827
1851924859353116928,318.2340887866534,30.226696772221253,21.81303235858556,-3.7915252059352493,-45.42939001735778,,2.9821486
248577867988535296,55.731412103792316,47.78739289427855,6.243474592998773,29.038044099843425,-23.36491570546787,,2.9823132
4269932382607207040,275.32505935876196,-2.9019428805540897,52.44130794438597,-548.9026127940798,-700.8543065644087,,2.9904501
3098404220680931968,124.1286317978316,9.185323935788704,10.102592897316667,-45.67916058543277,-49.50480605477476,,3.0001826
4314399312979641728,286.3525049765623,13.863053278714878,38.23294898965933,-6.57492134089543,-95.90884032512517,,3.001118
2896572746685604480,95.07833734068376,-30.06334878363528,9.49220621127137,6.084451056045602,4.247413057587071,,3.0076509
329384516560293248,32.38675355041934,34.98711988193324,,,,,3.0077727
6586825380598949632,328.4827688631597,-37.36494848913747,17.808001236182314,110.44546730080081,-17.160865664665714,2.9258134,3.0138354
757565233820538752,169.61959969105789,33.0944300347131,7.982310491470233,-26.138812034262333,27.891993400528,,3.0204449
1696877570753454208,230.1818712785812,71.83410165777194,6.595867221744522,-15.907549565254666,17.145613499942602,,3.0218675
1487434040320076800,218.01881769228896,38.30892269460632,37.91254655500852,-114.34365542209365,151.78788107079836,,3.022188
5614471482318442240,117.32353878305732,-24.859795343600315,3.0058993777046874,-3.6099999850539417,-2.5793914773125874,,3.0238004
2921635736292220800,105.75612410219094,-23.833277071923618,0.8714895713272475,-1.3350715991353828,3.803012292601722,53.879967,3.0407002
5786929090848333568,211.33111350491527,-76.79690699917452,8.380805497629552,-88.58553009373166,-32.65504168156829,,3.0503223
2162316545207257600,316.2328118253326,43.9278571769806,2.836313901245389,10.061681773655254,0.8611772003377918,,3.0638983
5971289565647972608,252.96755916146594,-38.047480863426145,1.873246274472837,-10.451212393635913,-18.31486822108928,,3.069865
1018776176872261248,143.20753978122536,51.67490604097004,73.82839808283359,-942.5671400184004,-542.0162846102697,,3.0717425
4164319171172759040,269.75659946779956,-9.77415085090108,22.903060175843585,-7.706553230379911,-116.38040170182684,,3.0769866
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,463.9544034849098,11.937009936843957,,3.0879216
196944217825405184,89.98371736337808,45.936700316237285,4.515407302318046,-3.754685873034695,-7.78494986526491,,3.0882971
1061909811871141504,172.85040436553678,69.33099194674183,8.645797394390561,-41.23980723462354,-18.851433095729824,,3.1029344
6058271964884299520,185.33849318733613,-60.40074016126815,14.199861521996095,-171.22298451399928,91.7950951944146,,3.1038253
5926920079553285760,252.44682140759986,-59.04149532374984,10.699331962178958,38.98964039718318,-26.094642930199186,,3.1050086
5908713025970995584,224.79023735305813,-42.10429832458499,,,,,3.1182818
1014058103758571520,134.7989643318015,48.040871471105525,68.00099930164292,-439.83552453066625,-214.0709500414631,13.000446,3.120973
4676528209144882304,63.60655843373849,-62.473612611773696,20.34313182746785,45.06855876071067,42.94752571508745,,3.1259058
5333974693006467328,173.94499364430385,-63.01986715208006,8.276956632943902,-33.86288401530731,-7.235567957846115,,3.1292858
4573412435280434560,258.7578570009893,24.83850638924531,42.48084539964649,-20.95395629310213,-156.76715982654696,,3.130809
2470140321630664064,17.148438895614227,-10.182882334720631,27.060320608827386,215.92223883038398,-139.02898214239448,,3.1326482
3400796031719045632,83.05313628063799,18.59421655157538,1.5207023448393597,0.9565282493019445,-4.511302181298485,,3.1337926
6444391655040244992,300.4366214992657,-59.37600436673482,5.910175014550325,21.29069166580847,-24.314009837152224,,3.137527
6210176643031265920,234.25595511298545,-28.135058413293958,15.526662420405081,-16.26113271216898,11.71084483256042,,3.1413295
454491381981202944,42.67433778950114,55.89543428763181,3.265744722465881,16.34593379861261,-13.51791178717059,,3.1448548
5964991494281655808,253.64509209283676,-42.36233289362051,24.23533101426504,-126.7206136099607,-228.83732907409123,,3.1452072
1041808368494264576,127.56491125025244,60.71768972076183,17.933453100456937,-133.6435612588574,-107.664450660585,,3.1493552
6195030801635544704,202.42798835570676,-23.28126748094725,6.735509777640576,-54.21311701177379,11.79364794852804,,3.1524858
1632499034644723968,257.1964366984523,65.7147909130057,7.8274239118414135,-16.54968473371583,32.75683370175901,,3.1570117
4072953671943400832,281.4143730195719,-26.990782424354233,,,,,3.1594217
200929706966014976,75.6195856403002,41.075746103013174,1.4243804312657276,12.092598067774258,-19.324312001804586,,3.1632786
1284537517514584704,217.95693766582724,30.371969326102114,19.854976065680784,-100.53064484129288,119.86987605195637,,3.164287
5849837854861497856,220.62472315663254,-64.97617739215704,60.99295526213351,-193.16869633052895,-234.98229207390125,,3.1673613
1621259036510505344,224.3950073429196,65.9325976765071,9.85144476370445,-79.45695685826611,33.561441871200365,,3.1697965
201261278441958656,76.62890153390961,41.23417207468237,14.020760617529195,29.77063204785774,-68.32510056257638,,3.1723478
5557271829408912896,99.4402993342767,-43.19595283798712,8.819388529207934,-0.5372637439909058,-3.858982012461863,31.464748,3.1752331
2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,85.99344103538436,818.4511251587252,,3.1779127
5888394463447019392,228.07041450548323,-52.099569942966866,28.761642265080166,-112.90038746628365,-72.27824484133066,,3.1800218
4084834822776246272,284.43266047869355,-21.106717827235787,8.40922893943697,33.5197503293226,-13.552396564112811,,3.1887186
2272185759996420992,322.16505269614026,70.56071944518608,,,,,3.19459
5478862906452936960,102.04705816391404,-61.94011613537328,,,,,3.203374
399402894487590144,24.498581855369736,48.62771419048821,18.548940022155016,62.967890999140955,-111.99850743934499,,3.2095633
1278391075717325312,228.87612720122996,33.31433528392251,27.074645953253125,84.38252627225717,-111.5907867978561,,3.2112799
4942522955488925696,28.41082402017747,-46.30305481100173,9.749879129317257,-91.67566180976576,-86.74601339024062,,3.213741
6005678131793146752,230.34292059535883,-40.64760760160889,6.729571945649031,-9.163472845382556,-17.377300687472946,,3.2144635
